taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Latitude	Genome Size  * assembled	Gene Count  * assembled	MetaBAT Bin Count  * assembled	EukCC Bin Count  * assembled	GC  * assembled	Predicted Viruses	Predicted Plasmids
3300040492	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Mid-Atlantic, VA, USA - SCBI_008-M-20170718-COMP-DNA1	Battelle Memorial Institute	3300040492	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.89292	3683000	11247	0	0	61.27	0	0
3300040705	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Southeast, FL, USA - DSNY_021-M-20140327-COMP-DNA1	Argonne National Laboratory	3300040705	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	28.12504	1121591	3248	0	0	62.58	0	0
3300069338	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jones Ecological Research Center, Southeast, GA, USA - JERC_006-M-20170724-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069338	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.19484	11482500	37322	0	0	62.01		
3300070470	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_005-O-20200706-COMP-DNA1	Battelle Memorial Institute	3300070470	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	29.696568	636	3	0	0	46.54		
3300070766	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Tennessee, USA - ORNL_003-O-20180717-COMP-DNA1	Battelle Memorial Institute	3300070766	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	35.965875	7797444	25671	0	0	61.44		
3300070980	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_002-O-20200706-COMP-DNA1	Battelle Memorial Institute	3300070980	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	40.041058	39839615	116951	0	0	61.92		
3300070940	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Guanica Forest, Puerto Rico, USA - GUAN_049-M-20191002-COMP-DNA1	Battelle Memorial Institute	3300070940	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	17.967743	8655017	25495	0	0	68.37		
3300070922	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dead Lake, Alabama, USA - DELA_005-M-20190624-COMP-DNA1	Battelle Memorial Institute	3300070922	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	32.523355	22131550	67805	0	0	60.89		
3300070834	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Alabama, USA - TALL_054-M-20200707-COMP-DNA1	Battelle Memorial Institute	3300070834	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	32.948795	16441852	53040	0	0	60.87		
3300040397	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_004-M-20160719-COMP-DNA1	Battelle Memorial Institute	3300040397	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	5437779	15584	0	0	72.77	0	0
3300069517	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_043-M-20170711-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069517	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	22540423	66491	0	0	68.9		
3300040534	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Barrow Environmental Observatory, Tundra, AK, USA - BARR_052-O-20170808-COMP-DNA1	Battelle Memorial Institute	3300040534	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	71.28241	2948724	8252	0	0	65.85	0	0
3300070745	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_043-M-20190805-COMP-DNA1	Battelle Memorial Institute	3300070745	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.05465	9108998	27912	0	0	65.71		
3300070785	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Puu Makaala Natural Area Reserve, Hawaii, USA - PUUM_010-O-20210104-COMP-DNA1	Battelle Memorial Institute	3300070785	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	19.564817	363659	1246	0	0	60.97		
3300069320	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Southeast, FL, USA - DSNY_009-M-20140910-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069320	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	28.12504	12207681	39589	0	0	60.09		
3300070713	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lajas Experimental Station, Puerto Rico, USA - LAJA_005-M-20160913-COMP-DNA1	Battelle Memorial Institute	3300070713	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	18.025704	1360096	5187	0	0	64.78		
3300071111	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_003-O-20180808-COMP-DNA1	Battelle Memorial Institute	3300071111	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	68.640255	1831100	6284	0	0	60.36		
3300069382	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_043-M-20160815-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069382	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	16287931	58798	0	0	63.1		
3300069618	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_003-M-20131217-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069618	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	3665092	10571	0	0	48.43		
3300040240	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_043-M-20160727-COMP-DNA1	Battelle Memorial Institute	3300040240	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	7267016	22312	0	0	63.95	0	0
3300040280	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Moab, Southern Rockies & Colorado Plateau, UT, USA - MOAB_003-M-20170522-COMP-DNA1	Battelle Memorial Institute	3300040280	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.24833	6777667	21163	0	0	65.02	0	0
3300039970	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Southeast, FL, USA - OSBS_022-O-20170711-COMP-DNA1	Battelle Memorial Institute	3300039970	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	29.68927	19762786	56802	0	0	62.7	1	0
3300070599	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_071-M-20180627-COMP-DNA2	Battelle Memorial Institute	3300070599	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.829046	3568542	11944	0	0	59.74		
3300039775	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Moab, Southern Rockies & Colorado Plateau, UT, USA - MOAB_001-M-20170521-COMP-DNA1	Battelle Memorial Institute	3300039775	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.24833	37278379	105880	0	0	65.45	0	0
3300069623	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_005-M-20160720-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069623	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	12731177	37237	0	0	70.39		
3300070353	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dakota Coteau Field Site, North Dakota, USA - DCFS_062-M-20190724-COMP-DNA1	Battelle Memorial Institute	3300070353	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.162314	6707161	21536	0	0	59.05		
3300039931	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_002-O-20160718-COMP-DNA1	Battelle Memorial Institute	3300039931	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	21787548	62094	0	0	62.71	0	0
3300040622	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_001-M-25-38-20130701-GEN-DNA1	Argonne National Laboratory	3300040622	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	1302720	4329	0	0	61.84	0	0
3300070374	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest , Massachusetts, USA - HARV_001-O-20200713-COMP-DNA1	Battelle Memorial Institute	3300070374	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	42.424246	27971594	82594	0	0	60.84		
3300070776	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_006-M-20130726-COMP-DNA1	Argonne National Laboratory	3300070776	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	29.686609	2469743	7964	0	0	59.46		
3300040680	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from LBJ National Grassland , Southern Plains, TX, USA - CLBJ_038-O-20160817-COMP-DNA1	Battelle Memorial Institute	3300040680	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	33.40123	1010590	3263	0	0	65.1	0	0
3300040640	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_001-O-20170717-COMP-DNA1	Battelle Memorial Institute	3300040640	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	2342043	7416	0	0	58.67	0	0
3300040635	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - NIWO_042-M-20160828-COMP-DNA1	Battelle Memorial Institute	3300040635	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.05425	2460514	7752	0	0	59.54	0	0
3300040383	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Southeast, FL, USA - OSBS_001-M-20140917-COMP-DNA1	Argonne National Laboratory	3300040383	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	29.68927	5770370	17594	0	0	62.29	0	0
3300070600	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_072-M-20190618-COMP-DNA1	Battelle Memorial Institute	3300070600	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.824274	46095007	142162	0	0	61.32		
3300070650	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Treehaven, Wisconsin, USA - TREE_002-M-20200706-COMP-DNA1	Battelle Memorial Institute	3300070650	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	45.492353	128270515	299967	0	0	60.62		
3300069223	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_046-O-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069223	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	14449370	45245	0	0	56.37		
3300039761	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lenoir Landing, Ozarks Complex, AL, USA - LENO_003-M-20160829-COMP-DNA1	Battelle Memorial Institute	3300039761	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.85388	42428698	114446	0	0	67.21	0	0
3300070775	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_005-O-20170712-COMP-DNA1	Battelle Memorial Institute	3300070775	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	29.696568	609973	2115	0	0	62.1		
3300070480	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Puu Makaala Natural Area Reserve, Hawaii, USA - PUUM_014-O-20200106-COMP-DNA1	Battelle Memorial Institute	3300070480	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	19.587494	2044551	6676	0	0	57.54		
3300070435	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_002-M-20190729-COMP-DNA1	Battelle Memorial Institute	3300070435	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	40.041058	9973012	31365	0	0	59.89		
3300040311	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, Pacific Southwest, CA, USA - SJER_002-M-20170314-COMP-DNA1	Battelle Memorial Institute	3300040311	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	37.10878	5528780	17603	0	0	66.49	0	0
3300066291	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_003-O-20170718-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300066291	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	10956645	33322	0	0	61.41		
3300040636	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Yellowstone Northern Range (Frog Rock), Northern Rockies, WY, USA - YELL_052-M-20180711-COMP-DNA1	Battelle Memorial Institute	3300040636	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	44.95348	2452926	7881	0	0	60.1	0	0
